Country Name,Country Code,Series Name,Series Code,1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0,0,0,3.72250423011844,3.71944739638682,3.70667200961731,3.71075166508088,3.72782705099778,3.71284352215367,3.71758209249581,3.71818181818182,3.70833333333333,3.72249102544092,3.71238192868126,3.71967654986523,3.70228029720728,3.70608899297424,3.7058382802144,3.70271282572636,3.70915784629544,3.70744860128076,3.106236490273,3.36820713533042,4.13380281690141,3.65057498802108,3.38846091687766,3.08932505507711,2.79810988603725,2.76378692163223,2.74418604651163,2.33512028540359,2.13516096082243,2.03241073568176,1.86319081281371,1.70530952932993,1.58877369635543,1.47859364767518,1.40008271382027,1.37914230019493,1.30952156803675,1.2640738706577,1.24208972567247,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.905857543635,99.7416929836606,99.7675988882433,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941424563649715,0.258307016339421,0.23240111175667,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000,301000000,296000000,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-6106.88421843755,-4258.01668326115,-3842.63742265398,-2365.80416743967,-1883.33713113701,-1612.65153059072,-1147.41413330214,-829.979227888895,-634.534010189252,-611.182982924691,-432.410423816868,-362.228359601674,-369.883003129503,-363.066417957467,-371.659482382113,-393.384174845835,-439.553111532586,-441.926854026259,-499.196571731654,-458.344879858301,-412.653231500643,-394.967458765432,-379.016629771755,-376.872349469631,-376.628531178432,-341.434733998228,-388.166374977984,-285.944906952115,-271.816526365869,-313.704278904143,-306.340317757657,-294.154192845882,-300.816708967335,-265.599187761877,-212.820850154585,-179.80683983111,-181.459592298821,-191.249161744695,-183.354428506649,-187.524243326506,-183.843970434642,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.13,5.67,5.47,4.95,4.46,4.52,4.29,4.51,5.17,5.84,5.36,4.99,5.13,5.17,5.64,5.82,5.87,4.87,4.94,5.24,5.29,5.48,..,..
United Arab Emirates,ARE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2742.24831165007,3568.88567133826,3995.76693631407,5783.32012126008,5894.54375156004,6106.5722963564,7120.29339371862,8065.63501552477,8287.98151529961,7540.05528998911,9247.69830841748,9955.21481430949,10620.4467408986,10989.3955447821,10551.1217822936,11446.0935575084,10759.5889833634,11705.16179896,10572.0082469157,10581.7209270719,11190.5550582685,11371.0736849715,11252.7991610601,10959.3829084159,10385.206851288,9872.02301034688,9022.90404528313,10796.5957583945,10077.622063745,9357.46484698591,9449.75431065528,9539.10615483227,9222.78493142481,8914.35195350454,9411.70463791184,8938.81445486232,8979.83838920219,9055.62163225814,9252.59191433126,9092.46706532185,8744.24215578254,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,100,100,100,100,100,99.999982044277,99.9999861727232,..,..,99.9999892637833,99.9999917201113,..,100,100,100,100,100,..,99.8552217089787,99.8873714104129,99.9096443670454,99.9149675375092,99.9396062917291,99.9428216565202,99.9464139822009,99.9475251562273,99.9463267021532,99.9579101547342,99.9575678205787,99.956868038962,99.9402355645341,99.9371768487103,99.9299339718219,99.9251754727605,99.9268309689007,..,..,91.6755854668508,90.1045374259987,93.6148828988519,86.1283490244126,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.0428596883108,8.80795489223863,9.56303524843749,9.20730801674923,8.88267127241096,8.91842625182103,8.93677180691988,9.15292832479799,8.97663583354014,9.0461474625531,10.2569226683726,8.15490359051696,8.4217886142884,9.31351437663012,9.56522051268703,9.4333923601551,9.98012132921955,9.48827982676643,8.27607660851652,7.75919421748729,7.66160011732007,7.8031656822822,7.47453549034715,7.67744941848832,7.93768468516853,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.5732322302516,113.533733112232,104.569310268243,108.609378352595,112.5787467905,112.127405863317,111.897228843382,109.254652119443,111.400308372054,110.544295694885,97.4951291271322,122.625606654978,118.739622400805,107.370854820308,104.545420429527,106.006403828151,100.19918265645,105.393181720779,120.830200988104,128.87936195053,130.521037993012,128.153116403845,133.787578009554,130.251590794186,125.981320707849,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,54.6365298345827,62.58281325012,65.3398915282313,64.7808185141802,65.6903882539394,67.933164794321,73.1845207712156,74.7720430651579,71.8963029491011,70.6561380716849,45.6668426083111,60.5084843528921,67.6557932889045,70.1054885891979,66.8852341421743,64.537299112497,64.9676637661091,65.8026089770719,60.6357994150545,53.2373742869134,49.6397189130649,46.6800405426946,42.1596104353402,34.9312675410963,34.646434713733,29.6621492128679,32.6677796327212,34.795798811616,32.6787919759747,35.3614994032327,34.0596711289671,34.4782588904119,38.2482271306204,34.9875690572587,32.6819634643869,27.9965475740543,28.7459244658871,30.062958067344,40.0515015736592,37.0497899981152,30.3116975302198,22.806490741952,..,..,..,..,..,..,..,..
United Kingdom,GBR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1.49264689686566,1.38520624838436,1.33973169039411,1.37365562772868,1.39460033093395,1.42142008069782,1.36972799053758,1.57103257353712,1.66742737672816,1.6518668781095,1.42191757371717,1.38776258062765,1.59208965943445,1.37148426622111,1.60844359524477,1.51882945550492,1.63868389167755,1.43892056063133,1.70066323047729,1.33741625604278,1.56726887860589,1.45508573215956,0.971335163592537,1.19394008820666,1.41741834889318,1.46091718001369,1.35853088480801,1.06075822244539,1.24468596835632,0.816003479457043,1.23773889664126,1.24473352789144,1.16742495488397,1.29195284130381,1.3359145596757,1.40134183573636,0.94193057456444,1.56062358990143,1.46810041417932,1.32330725540336,1.75756726206631,1.869745150971,..,..,..,..,..,..,..,..
United Kingdom,GBR,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,3.84762226415371,3.37900217881015,2.63005895836588,2.09313882085685,1.4630212733277,1.03032027993102,0.746996349504173,0.533796896966718,0.549551671844403,0.593685020339881,0.950798156892395,0.982630912835616,0.582251841459137,1.50243333200727,1.5579046215446,1.58279363556408,1.57290994634231,1.81234285145261,3.94024036624852,10.5821273685356,16.3858668898297,19.1702582641832,24.0718209743124,31.7781659888883,32.6241625793801,39.1244353182752,39.553121869783,37.1121537367144,39.5938584744992,37.6471688952724,40.1415361967706,38.601407090075,35.7949317540604,42.1896272244008,45.7913884052699,44.6293064858968,46.3255460026739,40.1738972720003,27.7219581709441,26.9615413828898,30.0915915333753,29.7402157238164,..,..,..,..,..,..,..,..
United Kingdom,GBR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,12.3409519753893,11.2035156394254,13.1339477402926,14.2054449295425,12.994393671761,12.8272698354233,13.0330093532955,13.7222304542514,16.1854562051856,18.1182797649936,19.2509878885576,20.7299156145345,19.7354311770306,18.3123151794831,20.6903297749548,22.9420324618214,20.6917279035735,21.9519405511713,24.0513424310935,27.7782786439308,27.1616865216107,26.7569754187357,27.1020546043233,28.1075662981843,27.552419276668,26.0459958932238,22.7213355592654,23.5621181688844,22.8416906096023,22.4258086703214,20.4455655569697,20.6405243964737,19.1777444526345,16.0388425609014,13.6387495777356,18.521407453273,16.4183915577656,18.9561217170982,19.5575420360067,19.8628306509918,19.0126247789247,20.9138531793695,..,..,..,..,..,..,..,..
United Kingdom,GBR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,27.6822490290086,21.4494626832601,17.5563700827161,17.5469421076918,18.4575964700379,16.7878250096268,11.6657455354471,9.40089701008685,9.70126179714071,8.98003026487206,32.7090971340533,16.3908672328557,10.4340999816272,8.70827863309066,9.25776180818666,9.41616694650996,10.9128101839468,8.74928427394259,9.33438965886531,6.57298742480531,4.56489366939057,5.2022773685746,4.91965658306447,3.05544418351567,2.62020222721344,2.38193018480493,2.25602671118531,1.37354590342288,1.24780613372509,1.1616733760848,1.18687991658105,1.35018941597164,1.56927534758407,1.28482763359128,1.74336720110179,1.6069327286227,1.30707729379251,0.829364675879998,0.694743450494321,0.581197446782175,0.56547556912909,0.63414953204343,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,86.166401127745,87.4112781121903,85.5263205693133,84.4208994427289,85.6110059973051,85.7513100838788,85.5972626561669,84.7067369722115,82.1471164180863,80.2298533568969,79.3267378992568,77.8819824985834,78.6721451119908,80.3162005542958,77.7009005719055,75.536259694571,77.4533838963982,76.3642361024671,73.9104294401683,70.3924890802543,70.5904794722851,71.0525761754524,71.1510879927171,69.7648777135002,69.8907995203266,71.168514715948,74.4769282136895,73.2814984517533,73.520456584199,74.1703416745898,75.3880872423188,74.4298553964585,75.6124342322649,78.4620239152507,80.2167190707585,74.2327867885738,76.3785477623534,71.0662200152243,68.4682031950976,64.5925288277872,60.9687646327242,53.1808559978118,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0,0,0,0,0,0,0,0,0,0.000356638468451761,0.000339306254432188,0.000334051544153263,0,0.000326057894839808,0.00287838810266251,0.190083554940127,0.217518484403396,0.304998340358107,0.440209534764429,0.572573102293985,0.611448799809919,0.656145061878602,0.795291826565095,0.977902342700628,1.17180013689254,1.30457429048414,1.43657419030881,1.6484873698306,1.86894382295228,2.37529326974683,3.03874808434448,3.43466436214829,3.71834053912375,4.34113764519398,5.36546662699593,5.87088285184344,7.9284295108727,9.95585976238163,13.6651728823286,17.5052864211302,22.9703052717954,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0,0,0,0,0,0,0,0,0,0,1000000,1000000,1000000,0,1000000,9000000,604000000,699000000,974000000,1416000000,1861000000,2033000000,2292000000,2777000000,3531000000,4280000000,4884000000,5493000000,6340000000,7391000000,9294000000,12016000000,13513000000,14612000000,16706000000,20017000000,22220000000,28851000000,35840000000,48576000000,58694000000,77262000000,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,51.0947397569533,42.4374512847338,37.734105309566,25.4960667645578,18.9459156127629,11.0918246065138,0.294089867435482,-7.79372452875784,-15.8593309377611,-22.6326959249408,-7.9298513559838,-18.613582247114,-21.3203330597057,-17.8577413990206,-12.7954787005044,-1.0008346090176,-1.00799998943292,-0.84983071333341,-1.31829260521571,-4.24104823956673,-13.2583321771966,-19.0341696177955,-19.168927806693,-22.3272693597365,-22.7557618281908,-26.8062199147533,-22.2118131798278,-17.2419075307098,-18.0173819954726,-10.718130373813,-1.70657350781605,7.86198333154466,14.7055545574003,16.5501828939897,19.823124943992,19.1199150615843,26.5704967868123,30.8412319906661,39.1808288617536,42.3239172864284,39.6746318060831,34.6299902675264,..,..,..,..,..,..,..,..
United Kingdom,GBR,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.07,3.99,3.87,3.82,3.69,3.61,3.47,3.26,3.22,3.17,3.21,2.94,2.98,2.88,2.63,2.59,2.5,2.41,2.34,2.22,2.28,2.2,2.04,..
United Kingdom,GBR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3734.84165224761,3545.81713377133,3616.9755344627,3695.38387114294,3675.43527262835,3858.97596475941,3523.64884206148,3415.37757002103,3397.12228871864,3377.9049126009,3370.52494279189,3550.78379115728,3597.94469423442,3619.07726921828,3643.00688126669,3626.29786078599,3597.05162065698,3707.95197072796,3684.72453526809,3713.18581904964,3732.52111417558,3728.96315226228,3879.82278596351,3760.71236505254,3787.10845175352,3784.07408782037,3785.75312644999,3784.92817441666,3685.86948742657,3731.60971819526,3694.47859531017,3686.35990480058,3598.81040619707,3441.64021918037,3361.98051693016,3145.58566208284,3230.61598357655,2972.15306452967,3042.85987103811,2987.7005887871,2777.31098667728,2764.51667133806,..,..,..,..,..,..,..,..
United Kingdom,GBR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,95.6598410202742,95.869262426636,95.2139511109907,94.8171457401454,95.1401604440737,95.2324687893839,94.9688920896348,94.6628254520697,93.8062299427888,92.956423340398,92.422532273823,91.895551631486,92.069965513976,92.3375625029771,91.2895043151177,89.9276908120609,90.6525858303153,90.1991745971751,89.2127447919554,87.7901654311314,87.790038216291,87.7110281414457,87.5697616197006,86.7195189128757,86.7706354103542,87.2351552257112,88.410363733096,87.8289753643526,88.5344283793587,88.8249825531305,88.619731855703,88.1574477501595,88.6059098969806,89.6197550100188,90.1786954654442,87.3677353696343,88.1681056757852,85.5631857323452,85.1398122284243,83.5597408024201,82.7165784999401,80.3517712672552,..,..,..,..,..,..,..,..
United Kingdom,GBR,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.89330834606716,9.46223330888715,9.53425255228012,9.67352081245469,9.96811721787073,10.2032008035792,10.0340888992957,10.8337472183119,11.0919324689346,11.4022468039826,11.8495995676143,12.1104009024333,12.6056993723161,12.7840229512363,13.1548282639382,13.4513918777988,14.0033448725596,14.9106385463092,15.1065961714676,15.2837571586813,15.0950434199089,16.4653288761476,16.2122872755805,16.6965971082232,18.3992124793358,18.7461234942615,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,101.078422406345,105.683295619098,104.88499171976,103.374977879047,100.319847584377,98.0084602127219,99.6602691122447,92.3041658485196,90.1556156062724,87.7020132252106,84.3910373759011,82.5736495477267,79.3291962995835,78.2226380392482,76.0177160762587,74.3417490981343,71.4115098285954,67.0662089282236,66.196248886876,65.4289380299394,66.2469111338293,60.7336790854294,61.681611175632,59.8924435630954,54.3501522754359,53.3443621187131,..,..,..,..,..,..,..,..
United States,USA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,44.1764950813223,44.2954314922731,46.1708537636632,46.1130218136634,44.0050732977558,47.6674423424023,51.2034260006921,52.8278342765603,53.6795932063611,55.0405873321791,56.0522527746312,57.2203518859588,56.1740166775011,57.6421865701551,57.6793133200982,54.1160387558882,53.0673504822167,52.6011017269401,53.2400048064619,53.4013067886965,52.5162305212018,51.4992802892557,52.7220311762238,53.8095484475331,52.7351265762896,52.1167181858501,52.8951522460279,51.6334269469013,50.657299487706,51.3811676423779,50.3966895527569,50.4570863552959,49.7728777773905,48.9939094547418,49.1044398086107,45.437731595683,45.7976057577193,43.3457640868712,38.4798556926388,39.9431412367387,39.6507326894421,34.2327337278988,..,..,..,..,..,..,..,..
United States,USA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,15.5350514858213,15.0697607350982,13.4026549645292,9.97283706629566,12.2266389575047,11.9754812445676,11.485135870013,10.8037918379138,13.140637918738,13.6972446346323,12.6566418484977,10.8301941051798,11.1281330927021,8.7166249507303,7.2921951461875,8.18958875099668,8.52850291290812,8.85452350156226,7.77750973293255,8.35318677171298,7.61242587265306,8.82751503917239,9.61108049749619,9.0729041288376,7.78274907846069,7.17447009761883,6.28939972204869,4.90388870987027,6.63207993047882,6.87134694026536,6.5359877340842,6.38210849806987,6.82732746184747,5.77298582418942,5.91101041220544,6.61617925790951,6.02306238593337,7.43610219027027,6.52115580755647,6.3179099039587,6.05379847359067,5.84163825956796,..,..,..,..,..,..,..,..
United States,USA,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,17.4966983168441,15.9491039996818,14.7452451101683,14.6426309343888,14.106461547494,14.9355225725029,15.2622233574477,15.1816724004359,13.7432967199423,11.9755087707837,12.4167064347876,11.9142051520083,10.0731743167089,10.7355143389101,9.46441654811231,11.874857331757,11.9166807428345,12.3577140855759,13.0529074661293,13.0030192951833,14.2560902477816,14.8619566127675,13.1123803284579,13.7695181661229,14.6786282784826,15.0229061156463,15.755293556572,17.1904936685152,17.6940238659904,16.5289769841976,17.6359183043721,18.3380117580999,19.713960969925,21.1659109857617,20.9574071259826,22.8015830431448,23.3758416558289,24.1585897585537,29.6086711790814,27.0217680238967,26.8879614443192,31.9421612232398,..,..,..,..,..,..,..,..
United States,USA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,6.19469840369686,9.12468426181905,9.47493331250348,11.9122723245361,12.6481474606314,11.4619757143287,10.9661272514543,11.8601211970009,12.6119071712737,12.7110214614706,13.5514148151241,15.5119379662836,16.625980594941,17.7605001054399,19.5445343350448,17.9407113942132,19.0953702261106,19.9514883759513,20.056582941891,19.0766087182148,19.6684077721093,20.0598925239449,19.5881732362997,18.1460533410308,18.7704888731882,19.9247064387534,19.8147239675252,20.6470146771244,19.9811047042283,19.4299925838217,19.607601589169,18.9915076224786,19.0922315755445,19.3489927530953,19.2909937416244,19.9311229787331,19.2664460909667,18.9848461910931,18.7579199060429,19.1738311600765,19.2302385002996,19.3237776259423,..,..,..,..,..,..,..,..
United States,USA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,16.4507353110224,15.3807255514231,16.0146813055641,17.167251822434,16.8626712863953,13.7634484246267,10.8437700838785,9.06310319471618,6.60905019071082,6.31324927318459,5.00219879013865,4.08920302571122,5.53641214005707,4.66614921976294,5.5745506888982,5.60432829073694,4.07919538230924,3.90424868428733,3.25656141676887,3.74047624663867,3.49139441977154,2.450248343766,2.64953533644971,2.94968711024939,3.86644356268255,3.50373473205292,2.94300507838649,3.3749076216171,2.63605271111979,3.37920742337993,3.35309347939288,3.30976200588116,1.83908298715489,1.8070660500958,1.33033078669485,1.21104961234169,1.10431766942719,0.91350437464681,0.774312765226122,0.859739209174284,0.92325908117234,0.903806520197121,..,..,..,..,..,..,..,..
United States,USA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,78.1239287091888,75.625261043378,76.9307801793956,77.9229045704861,74.974206131645,76.366413339532,77.3094194420184,77.0726098717124,74.0319401170142,73.3293453761474,73.4711579995575,73.2237600636783,71.7836031342671,73.0438501288281,72.7182805571087,71.5952243783821,69.0632266073605,68.8630644968033,69.5494736893601,70.1448023305185,70.2637151887549,68.8114852457892,68.4839468411314,70.5287537239054,71.2801984174547,70.6433590335493,71.5934508809864,72.1988282370336,70.9873760648162,71.2893520499555,71.385701336522,72.104860119277,71.3259217344704,71.9668864905994,71.3921777212881,69.4503642511695,70.2777650829754,68.4178582200717,68.8628396369464,67.8246484698098,67.4619532149337,67.0787014713357,..,..,..,..,..,..,..,..
United States,USA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.146321401293085,0.180293959704847,0.191631543571737,0.191986038682096,0.151007450218913,0.196129701571792,0.239317436514345,0.263477093372901,0.2155147929741,0.262388527749649,0.320785336820702,0.434107864858278,0.462283178089831,0.479024815001691,0.444989961659066,2.27447547640803,3.00014393597128,1.90289072749002,2.1386003839666,2.13113884040194,2.134809651692,1.97356995076965,1.97036955076133,1.90492399692829,1.82583590397066,1.89473048333376,1.91659722023853,1.88010360445667,2.01428124733788,2.01802918082428,2.09419779753525,2.19635703638911,2.41730372155768,2.59477811196566,3.09253093498013,3.67566581320619,4.0972927613063,4.78961132612296,5.48624125590861,6.32000921832263,6.90002861670197,7.38695495139919,..,..,..,..,..,..,..,..
